Memory Address: PosZ	PosY	PosX
Num Particles In the Cell : 129
153 : 0.000000	0.000000	0.000000	
154 : 0.000000	0.000000	0.000000	
155 : 0.000000	0.000000	0.000000	
156 : 0.000000	0.000000	0.000000	
157 : 0.000000	0.000000	0.000000	
158 : 0.000000	0.000000	0.000000	
159 : 0.000000	0.000000	0.000000	
160 : 0.000000	0.000000	0.000000	
161 : 0.000000	0.000000	0.000000	
162 : 0.000000	0.000000	0.000000	
163 : 0.000000	0.000000	0.000000	
164 : 0.000000	0.000000	0.000000	
165 : 0.000000	0.000000	0.000000	
166 : 0.000000	0.000000	0.000000	
167 : 0.000000	0.000000	0.000000	
168 : 0.000000	0.000000	0.000000	
169 : 0.000000	0.000000	0.000000	
170 : 0.000000	0.000000	0.000000	
171 : 0.000000	0.000000	0.000000	
172 : 0.000000	0.000000	0.000000	
173 : 0.000000	0.000000	0.000000	
174 : 0.000000	0.000000	0.000000	
175 : 0.000000	0.000000	0.000000	
176 : 0.000000	0.000000	0.000000	
177 : 0.000000	0.000000	0.000000	
178 : 0.000000	0.000000	0.000000	
179 : 0.000000	0.000000	0.000000	
180 : 0.000000	0.000000	0.000000	
181 : 0.000000	0.000000	0.000000	
182 : 0.000000	0.000000	0.000000	
183 : 0.000000	0.000000	0.000000	
184 : 0.000000	0.000000	0.000000	
185 : 0.000000	0.000000	0.000000	
186 : 0.000000	0.000000	0.000000	
187 : 0.000000	0.000000	0.000000	
188 : 0.000000	0.000000	0.000000	
189 : 0.000000	0.000000	0.000000	
190 : 0.000000	0.000000	0.000000	
191 : 0.000000	0.000000	0.000000	
192 : 0.000000	0.000000	0.000000	
193 : 0.000000	0.000000	0.000000	
194 : 0.000000	0.000000	0.000000	
195 : 0.000000	0.000000	0.000000	
196 : 0.000000	0.000000	0.000000	
197 : 0.000000	0.000000	0.000000	
198 : 0.000000	0.000000	0.000000	
199 : 0.000000	0.000000	0.000000	
200 : 0.000000	0.000000	0.000000	
201 : 0.000000	0.000000	0.000000	
202 : 0.000000	0.000000	0.000000	
203 : 0.000000	0.000000	0.000000	
204 : 0.000000	0.000000	0.000000	
205 : 0.000000	0.000000	0.000000	
206 : 0.000000	0.000000	0.000000	
207 : 0.000000	0.000000	0.000000	
208 : 0.000000	0.000000	0.000000	
209 : 0.000000	0.000000	0.000000	
210 : 0.000000	0.000000	0.000000	
211 : 0.000000	0.000000	0.000000	
212 : 0.000000	0.000000	0.000000	
213 : 0.000000	0.000000	0.000000	
214 : 0.000000	0.000000	0.000000	
215 : 0.000000	0.000000	0.000000	
216 : 0.000000	0.000000	0.000000	
217 : 0.000000	0.000000	0.000000	
218 : 0.000000	0.000000	0.000000	
219 : 0.000000	0.000000	0.000000	
220 : 0.000000	0.000000	0.000000	
221 : 0.000000	0.000000	0.000000	
222 : 0.000000	0.000000	0.000000	
223 : 0.000000	0.000000	0.000000	
224 : 0.000000	0.000000	0.000000	
225 : 0.000000	0.000000	0.000000	
226 : 0.000000	0.000000	0.000000	
227 : 0.000000	0.000000	0.000000	
228 : 0.000000	0.000000	0.000000	
229 : 0.000000	0.000000	0.000000	
230 : 0.000000	0.000000	0.000000	
231 : 0.000000	0.000000	0.000000	
232 : 0.000000	0.000000	0.000000	
233 : 0.000000	0.000000	0.000000	
234 : 0.000000	0.000000	0.000000	
235 : 0.000000	0.000000	0.000000	
236 : 0.000000	0.000000	0.000000	
237 : 0.000000	0.000000	0.000000	
238 : 0.000000	0.000000	0.000000	
239 : 0.000000	0.000000	0.000000	
240 : 0.000000	0.000000	0.000000	
241 : 0.000000	0.000000	0.000000	
242 : 0.000000	0.000000	0.000000	
243 : 0.000000	0.000000	0.000000	
244 : 0.000000	0.000000	0.000000	
245 : 0.000000	0.000000	0.000000	
246 : 0.000000	0.000000	0.000000	
247 : 0.000000	0.000000	0.000000	
248 : 0.000000	0.000000	0.000000	
249 : 0.000000	0.000000	0.000000	
250 : 0.000000	0.000000	0.000000	
251 : 0.000000	0.000000	0.000000	
252 : 0.000000	0.000000	0.000000	
253 : 0.000000	0.000000	0.000000	
254 : 0.000000	0.000000	0.000000	
255 : 0.000000	0.000000	0.000000	
256 : 0.000000	0.000000	0.000000	
257 : 0.000000	0.000000	0.000000	
258 : 0.000000	0.000000	0.000000	
259 : 0.000000	0.000000	0.000000	
260 : 0.000000	0.000000	0.000000	
261 : 0.000000	0.000000	0.000000	
262 : 0.000000	0.000000	0.000000	
263 : 0.000000	0.000000	0.000000	
264 : 0.000000	0.000000	0.000000	
265 : 0.000000	0.000000	0.000000	
266 : 0.000000	0.000000	0.000000	
267 : 0.000000	0.000000	0.000000	
268 : 0.000000	0.000000	0.000000	
269 : 0.000000	0.000000	0.000000	
270 : 0.000000	0.000000	0.000000	
271 : 0.000000	0.000000	0.000000	
272 : 0.000000	0.000000	0.000000	
273 : 0.000000	0.000000	0.000000	
274 : 0.000000	0.000000	0.000000	
275 : 0.000000	0.000000	0.000000	
276 : 0.000000	0.000000	0.000000	
277 : 0.000000	0.000000	0.000000	
278 : 0.000000	0.000000	0.000000	
279 : 0.000000	0.000000	0.000000	
280 : 0.000000	0.000000	0.000000	
281 : 0.000000	0.000000	0.000000	
282 : 0.000000	0.000000	0.000000	
283 : 0.000000	0.000000	0.000000	
284 : 0.000000	0.000000	0.000000	
285 : 0.000000	0.000000	0.000000	
286 : 0.000000	0.000000	0.000000	
287 : 0.000000	0.000000	0.000000	
288 : 0.000000	0.000000	0.000000	
289 : 0.000000	0.000000	0.000000	
